4,23,38,43,32,48,39,44,17,7,0.3333333333333333
37,10,49,16,14,7,33,26,31,27,0.5
23,34,40,16,27,5,35,45,8,19,0.26666666666666666
14,36,4,31,49,48,13,9,35,41,0.4166666666666667
17,42,30,3,9,50,14,18,23,26,0.4666666666666667
39,45,15,26,46,48,10,31,30,42,0.7166666666666667
35,11,32,44,2,39,23,20,13,22,0.45
24,28,15,17,27,47,38,5,3,14,0.26666666666666666
45,31,10,24,20,15,13,11,37,48,0.7166666666666667
41,28,20,40,31,29,19,30,37,4,0.45
30,19,23,42,35,21,26,38,31,37,0.5333333333333333
14,22,4,21,35,7,20,15,19,31,0.48333333333333334
34,32,14,28,4,17,7,8,37,39,0.35
37,10,7,42,27,22,2,36,5,21,0.38333333333333336
16,4,49,28,17,9,37,18,43,25,0.21666666666666667
32,9,35,24,20,43,2,12,39,49,0.5166666666666667
22,9,25,18,17,4,34,5,28,32,0.25
15,1,11,39,16,44,41,43,7,28,0.3
25,30,14,50,6,48,40,33,35,17,0.38333333333333336
46,0,23,43,49,10,2,12,9,37,0.26666666666666666
25,39,1,31,21,17,7,14,38,28,0.5333333333333333
31,43,34,7,28,4,42,16,11,9,0.3
31,23,49,32,28,42,25,27,44,18,0.25
18,44,23,4,14,29,0,7,3,26,0.31666666666666665
12,4,41,48,35,18,37,29,8,27,0.6333333333333333
4,28,44,35,47,5,10,50,29,31,0.48333333333333334
25,35,5,6,1,23,42,44,11,8,0.4666666666666667
33,48,1,0,7,47,49,17,22,6,0.55
43,6,48,26,40,22,49,28,9,8,0.4166666666666667
9,2,7,16,46,20,30,13,24,29,0.5
8,21,16,12,38,22,43,33,45,24,0.36666666666666664
33,41,26,18,16,31,24,30,8,45,0.5333333333333333
28,0,4,40,41,21,45,32,7,50,0.23333333333333334
17,15,32,4,16,3,11,33,19,13,0.4666666666666667
40,8,18,43,1,48,44,35,16,41,0.4
15,37,24,41,48,18,29,38,9,14,0.21666666666666667
8,36,11,44,28,38,35,5,47,32,0.4166666666666667
1,4,49,50,6,34,30,13,16,48,0.35
0,44,12,19,1,25,27,16,46,17,0.5666666666666667
49,6,19,15,24,44,31,22,25,29,0.3333333333333333
13,38,3,8,18,42,15,37,16,1,0.3333333333333333
6,7,34,32,46,47,48,37,1,5,0.4166666666666667
11,13,6,38,40,30,37,34,17,33,0.5833333333333334
40,4,20,33,47,13,23,1,9,8,0.55
40,36,32,48,49,33,18,50,9,41,0.4
43,45,35,16,13,46,36,44,33,9,0.38333333333333336
1,26,25,27,40,43,46,6,39,9,0.43333333333333335
23,14,50,25,15,24,13,43,10,29,0.4
23,46,4,34,28,6,43,17,13,18,0.15
7,33,44,11,29,23,30,43,18,17,0.48333333333333334
5,2,39,22,49,44,32,50,43,38,0.26666666666666666
1,13,34,17,12,26,27,25,15,39,0.5333333333333333
4,26,5,24,8,41,25,42,19,33,0.48333333333333334
2,12,21,15,49,36,45,6,38,32,0.25
0,28,5,30,16,47,40,41,3,27,0.45
10,44,33,4,30,48,35,2,47,17,0.8166666666666667
11,9,6,7,21,48,28,30,45,47,0.4
40,24,30,13,6,35,39,43,17,50,0.5333333333333333
27,45,18,35,39,25,5,22,7,48,0.3
26,36,32,47,16,20,15,5,13,22,0.5
47,14,9,44,25,5,10,36,45,12,0.23333333333333334
13,31,5,15,30,6,37,24,1,40,0.6
22,15,1,25,35,40,18,27,2,32,0.4
9,7,5,38,20,4,25,39,22,14,0.2833333333333333
22,13,1,7,5,26,6,12,25,20,0.5833333333333334
45,21,15,14,11,39,44,31,3,29,0.55
12,18,13,4,36,11,27,24,31,34,0.38333333333333336
4,30,43,32,36,34,24,26,21,33,0.5666666666666667
48,44,15,50,43,16,47,9,14,4,0.3
43,33,2,4,3,1,36,23,17,30,0.7166666666666667
39,21,49,34,27,50,10,44,14,43,0.35
35,18,3,16,22,7,44,46,26,45,0.3333333333333333
30,36,9,46,49,33,13,26,15,44,0.38333333333333336
39,17,49,0,46,24,26,41,4,37,0.3333333333333333
30,35,24,6,19,22,37,41,27,44,0.26666666666666666
45,25,40,10,8,17,37,20,41,13,0.5333333333333333
14,35,25,12,44,10,42,38,20,32,0.43333333333333335
25,49,34,32,48,43,3,42,13,12,0.5333333333333333
3,6,7,1,13,34,43,30,46,42,0.43333333333333335
20,10,49,46,42,4,7,34,2,27,0.2
23,45,2,3,46,14,43,12,41,30,0.7666666666666667
8,25,42,46,30,15,22,16,17,35,0.5833333333333334
36,45,35,14,49,3,28,1,30,32,0.4166666666666667
50,41,14,2,30,20,49,6,38,43,0.35
25,34,39,43,45,31,50,37,13,41,0.4166666666666667
42,21,25,18,44,48,38,45,7,1,0.4
2,47,45,41,22,49,23,18,20,14,0.38333333333333336
40,12,48,16,2,4,1,41,25,10,0.5833333333333334
19,31,38,7,30,26,43,37,45,28,0.4
16,2,42,12,15,39,13,50,8,47,0.55
48,28,20,7,14,19,18,21,37,45,0.45
49,9,5,13,31,46,23,30,38,8,0.4
5,15,26,45,20,13,35,22,0,4,0.45
12,30,48,28,2,45,10,8,31,42,0.8
28,10,46,44,30,20,43,19,47,8,0.5
34,11,30,2,22,27,24,8,19,33,0.48333333333333334
27,11,9,34,43,17,12,4,37,31,0.4
9,39,15,47,37,48,17,6,41,8,0.2833333333333333
3,35,36,17,15,43,10,28,49,24,0.35
26,31,6,18,11,4,29,23,0,36,0.3333333333333333
31,33,34,12,23,22,29,42,27,40,0.5333333333333333
0,35,38,34,11,31,12,16,48,29,0.5666666666666667
36,25,2,27,42,38,46,6,28,48,0.38333333333333336
37,43,14,45,36,49,38,42,0,21,0.35
10,5,13,2,26,49,42,14,8,36,0.48333333333333334
24,2,18,22,13,49,43,41,28,5,0.36666666666666664
45,43,21,47,50,7,1,32,16,36,0.4166666666666667
44,10,34,5,22,41,50,19,42,2,0.45
5,28,33,38,32,44,31,1,41,20,0.4
25,39,3,30,22,28,46,2,17,35,0.48333333333333334
4,22,18,42,40,8,39,46,20,6,0.31666666666666665
9,28,25,40,35,7,4,14,44,10,0.43333333333333335
48,11,1,7,3,2,44,14,49,39,0.5166666666666667
7,35,10,44,46,47,3,17,37,42,0.3
13,35,23,39,2,9,22,50,48,21,0.48333333333333334
22,30,26,25,15,1,41,38,12,16,0.5
36,38,11,37,3,40,45,31,2,25,0.38333333333333336
13,40,11,19,15,0,28,6,24,31,0.5
6,21,42,13,7,38,50,34,30,40,0.35
24,39,40,47,13,45,36,33,2,46,0.45
24,25,38,3,26,21,18,50,13,11,0.43333333333333335
9,41,24,20,23,28,45,4,38,31,0.21666666666666667
15,48,16,10,26,13,27,28,2,50,0.6166666666666667
4,15,44,1,3,8,25,38,9,16,0.2833333333333333
20,38,47,43,17,30,37,45,3,28,0.3333333333333333
22,9,3,4,39,25,30,42,33,31,0.5333333333333333
34,46,1,6,19,36,48,10,33,3,0.4
1,43,37,3,17,26,16,0,27,41,0.5666666666666667
26,40,8,46,29,42,39,22,44,12,0.5
25,15,43,17,27,48,42,44,36,4,0.35
46,11,5,34,28,31,7,3,14,47,0.5
5,8,39,49,30,40,11,25,23,24,0.43333333333333335
24,20,19,0,8,49,2,22,29,4,0.45
34,23,20,16,29,3,41,43,2,22,0.3333333333333333
5,47,38,48,28,33,4,32,45,26,0.43333333333333335
8,29,26,20,39,50,40,4,13,2,0.6333333333333333
44,37,46,22,10,25,0,32,12,13,0.35
20,42,46,7,43,11,24,41,47,39,0.55
38,10,47,8,2,43,1,21,27,41,0.5166666666666667
38,10,1,42,29,24,8,7,30,35,0.4666666666666667
6,35,5,21,19,44,27,2,47,15,0.25
24,50,49,2,35,0,34,47,39,42,0.35
49,41,0,38,21,6,7,34,16,4,0.1
41,45,35,47,29,28,21,40,36,6,0.3
50,5,22,3,43,24,16,44,38,48,0.23333333333333334
23,50,29,16,33,8,9,34,15,37,0.48333333333333334
18,27,3,24,29,38,14,4,11,44,0.31666666666666665
20,30,22,12,16,36,27,50,33,15,0.6666666666666666
16,26,9,43,29,18,42,39,50,49,0.36666666666666664
13,34,38,4,2,40,45,26,23,24,0.55
46,21,14,29,50,12,35,27,44,40,0.6666666666666666
4,31,26,17,11,18,39,12,45,37,0.4166666666666667
31,22,32,24,49,47,27,25,36,41,0.26666666666666666
8,46,35,49,17,34,14,30,6,25,0.25
48,32,45,9,29,1,26,28,30,11,0.55
6,21,7,46,31,4,33,24,28,23,0.2
13,6,42,3,33,19,10,40,38,14,0.5166666666666667
37,48,30,43,14,49,7,21,50,22,0.43333333333333335
4,45,32,13,0,31,39,41,5,46,0.26666666666666666
46,25,12,45,33,21,28,32,3,49,0.31666666666666665
18,39,23,37,46,50,16,10,0,27,0.2833333333333333
45,26,44,20,49,23,13,32,3,6,0.4166666666666667
18,28,32,24,44,19,1,5,25,0,0.3333333333333333
13,22,27,49,19,17,39,23,1,28,0.35
27,19,36,21,35,20,17,49,15,32,0.2833333333333333
11,7,16,42,33,24,17,15,23,14,0.5833333333333334
36,4,45,43,48,16,30,1,9,35,0.45
33,19,5,45,7,14,34,40,13,8,0.48333333333333334
16,7,38,46,45,8,24,28,34,11,0.43333333333333335
47,31,40,15,28,38,49,13,35,10,0.2833333333333333
12,16,33,3,31,14,32,44,21,36,0.4
24,42,30,7,41,1,20,4,0,8,0.55
18,1,7,27,17,37,24,0,36,25,0.2833333333333333
37,20,43,39,50,14,4,38,33,3,0.55
34,45,20,29,42,19,18,47,50,49,0.35
0,34,6,33,14,29,32,31,4,40,0.38333333333333336
12,41,18,36,37,5,35,20,11,22,0.48333333333333334
15,9,20,43,33,47,41,37,14,26,0.35
9,34,13,19,42,44,6,45,47,26,0.38333333333333336
30,32,36,45,15,43,37,49,42,29,0.21666666666666667
27,2,0,33,10,22,46,15,8,16,0.4
30,24,22,15,10,9,13,40,31,27,0.36666666666666664
16,19,42,8,48,7,10,29,44,21,0.6
49,26,19,31,45,24,10,9,11,27,0.4666666666666667
41,11,42,50,23,6,10,13,34,49,0.21666666666666667
23,34,50,16,26,20,6,37,27,7,0.48333333333333334
23,15,48,36,50,6,8,22,7,40,0.31666666666666665
7,50,37,17,39,6,10,31,32,1,0.45
23,36,46,1,10,0,44,18,29,5,0.2833333333333333
15,6,48,11,1,47,2,19,45,46,0.5333333333333333
14,48,0,24,27,10,28,3,33,11,0.48333333333333334
19,21,31,16,34,14,5,3,36,50,0.5333333333333333
17,19,39,36,27,26,31,23,37,12,0.5333333333333333
25,1,29,34,22,20,45,32,41,8,0.45
40,35,23,47,38,45,32,37,36,14,0.4
19,3,11,32,18,14,35,50,6,24,0.43333333333333335
5,28,34,3,37,46,42,20,50,47,0.43333333333333335
48,1,0,9,43,42,19,11,40,47,0.65
28,14,16,31,40,35,1,6,48,5,0.5333333333333333
47,14,49,12,18,50,8,2,10,17,0.45
42,33,35,50,43,1,49,29,26,19,0.43333333333333335
25,19,49,38,11,3,46,10,35,26,0.5
48,24,6,40,41,11,22,37,0,20,0.5
16,38,25,28,49,26,18,31,33,36,0.45
6,1,42,30,32,31,45,15,9,8,0.5333333333333333
8,46,24,3,50,17,45,38,11,18,0.36666666666666664
9,18,7,48,34,40,45,20,35,3,0.31666666666666665
35,17,22,4,18,40,19,5,26,27,0.21666666666666667
13,44,43,14,29,2,11,25,9,12,0.4
7,32,26,5,9,50,47,43,1,15,0.4166666666666667
42,31,16,30,35,24,28,1,25,20,0.7666666666666667
44,50,22,11,42,10,41,29,4,45,0.48333333333333334
28,10,43,29,45,18,32,47,33,9,0.4
16,12,6,9,3,31,34,40,35,1,0.43333333333333335
44,22,12,11,49,8,36,26,19,38,0.45
12,41,10,44,17,25,31,50,24,1,0.7
41,29,16,2,17,32,21,11,31,26,0.6166666666666667
23,5,46,9,26,0,2,7,13,25,0.31666666666666665
7,4,0,18,38,39,21,23,13,46,0.2
37,0,27,26,2,8,35,39,43,29,0.35
41,21,2,48,26,0,7,22,40,28,0.48333333333333334
49,46,39,25,17,22,42,19,35,47,0.35
14,39,36,27,35,26,46,20,41,48,0.4
45,32,27,38,35,11,40,17,1,29,0.43333333333333335
18,4,21,12,40,31,5,28,48,24,0.38333333333333336
27,35,2,42,26,49,14,4,38,7,0.35
4,13,26,28,7,12,38,49,45,16,0.36666666666666664
39,13,26,12,44,3,15,28,17,20,0.65
2,9,4,6,42,10,1,22,13,43,0.5333333333333333
19,47,35,46,32,26,16,39,27,22,0.31666666666666665
41,10,9,37,5,48,19,27,38,22,0.23333333333333334
17,25,23,38,49,13,40,28,2,34,0.35
4,47,46,10,21,36,29,30,49,50,0.6
46,12,31,35,13,5,19,41,38,36,0.3333333333333333
11,49,23,17,2,4,7,27,26,18,0.5666666666666667
14,17,38,47,18,16,32,21,24,43,0.5
12,13,2,39,47,16,3,29,5,37,0.4666666666666667
42,48,18,8,24,12,7,44,16,49,0.35
48,37,23,13,40,0,11,3,15,30,0.31666666666666665
3,1,29,33,36,25,34,47,39,15,0.38333333333333336
46,41,12,18,30,16,47,50,6,4,0.35
18,8,1,22,32,41,35,47,50,43,0.38333333333333336
19,16,26,17,14,44,31,45,37,40,0.3
4,11,24,39,40,14,8,12,30,34,0.5333333333333333
20,9,18,29,17,41,40,15,1,14,0.38333333333333336
31,5,46,27,18,26,14,13,11,1,0.6
13,42,27,1,12,24,9,8,41,18,0.36666666666666664
48,33,13,34,43,5,41,4,8,10,0.48333333333333334
19,16,2,13,23,1,50,34,21,43,0.48333333333333334
38,25,32,50,30,13,19,45,36,22,0.4166666666666667
5,11,39,14,19,2,15,34,3,17,0.48333333333333334
46,14,16,12,45,32,15,4,22,9,0.3
17,36,45,39,8,42,32,23,0,21,0.38333333333333336
25,23,50,0,17,6,15,39,29,27,0.2833333333333333
34,16,21,10,28,37,20,26,47,27,0.4
7,29,25,21,30,18,28,17,47,4,0.4
22,47,49,14,10,31,4,39,9,8,0.36666666666666664
11,36,6,13,18,25,37,34,38,45,0.3333333333333333
3,39,11,21,5,26,42,48,0,27,0.6
27,48,22,11,37,18,31,44,24,42,0.38333333333333336
50,8,36,4,11,7,41,25,10,22,0.36666666666666664
24,6,17,39,20,22,15,16,12,43,0.38333333333333336
13,23,1,4,11,2,41,37,25,36,0.5
30,44,0,29,33,35,39,36,5,14,0.2833333333333333
35,6,9,50,16,22,15,41,28,38,0.25
21,20,10,48,30,44,43,34,3,24,0.6833333333333333
46,38,17,21,30,24,35,12,32,10,0.36666666666666664
44,17,39,20,47,5,21,32,23,3,0.31666666666666665
9,19,41,18,7,48,32,27,42,4,0.35
48,49,6,44,0,40,10,33,17,30,0.38333333333333336
40,33,5,11,9,6,20,46,18,15,0.4166666666666667
41,21,18,26,15,35,29,27,8,22,0.25
50,22,3,37,9,19,10,14,25,38,0.26666666666666666
34,7,3,27,14,26,33,4,38,42,0.38333333333333336
50,5,15,36,3,16,20,37,13,9,0.35
24,31,0,21,32,7,37,29,15,42,0.43333333333333335
7,19,10,21,2,9,15,49,8,1,0.4
17,31,33,49,19,21,20,10,6,11,0.5333333333333333
17,41,39,23,19,36,25,18,2,38,0.21666666666666667
7,36,43,24,50,29,32,45,39,12,0.35
31,37,43,6,18,14,22,15,49,26,0.5166666666666667
44,50,31,47,18,6,29,5,15,20,0.3333333333333333
10,41,27,50,6,37,42,22,49,40,0.3
32,3,22,30,47,11,39,9,17,36,0.6333333333333333
21,9,11,46,49,42,6,12,48,2,0.2833333333333333
30,12,25,46,24,31,28,37,19,22,0.48333333333333334
42,8,12,10,41,33,46,24,0,31,0.5833333333333334
4,22,24,33,26,47,3,7,44,40,0.45
34,22,6,36,33,12,0,26,20,2,0.5166666666666667
42,25,14,0,24,40,1,33,48,23,0.48333333333333334
12,27,4,43,2,36,24,0,25,11,0.5166666666666667
5,23,43,14,48,49,15,46,39,31,0.4
50,46,6,20,40,10,0,5,26,21,0.5833333333333334
1,18,3,9,7,33,21,38,37,46,0.3
46,42,16,39,24,41,13,22,11,15,0.35
43,45,7,29,1,44,4,27,12,2,0.45
29,5,41,25,22,21,1,3,12,35,0.55
16,34,6,19,30,28,40,42,12,25,0.45
3,30,32,18,2,15,41,34,16,29,0.3333333333333333
20,7,21,18,3,46,23,15,8,11,0.31666666666666665
33,22,19,32,3,28,20,8,18,40,0.3
36,22,24,37,23,3,8,2,43,18,0.38333333333333336
22,29,49,26,0,45,36,11,35,46,0.3333333333333333
23,7,15,37,10,14,6,36,9,26,0.35
5,10,8,29,7,11,41,48,0,42,0.4666666666666667
17,1,8,31,46,14,42,32,10,49,0.4
31,41,13,19,25,32,35,34,9,28,0.31666666666666665
19,42,36,13,1,16,37,32,33,7,0.4666666666666667
34,8,7,26,19,3,41,25,39,46,0.4
0,17,49,22,35,9,45,13,46,43,0.35
39,21,48,22,2,3,13,9,17,29,0.3333333333333333
22,46,32,8,44,25,50,42,5,3,0.31666666666666665
22,3,8,26,35,1,50,18,13,24,0.48333333333333334
20,25,50,7,23,41,32,47,4,3,0.36666666666666664
34,41,14,31,9,12,1,18,36,24,0.48333333333333334
21,42,50,3,44,18,32,41,46,8,0.36666666666666664
8,26,16,19,17,41,33,48,12,30,0.48333333333333334
1,38,50,11,49,26,36,34,33,4,0.55
50,2,7,29,23,19,20,46,15,40,0.5
11,9,26,43,16,39,5,38,37,0,0.26666666666666666
1,38,34,50,19,12,8,35,2,15,0.45
42,36,33,37,17,39,28,26,47,24,0.43333333333333335
35,45,39,31,18,44,24,43,15,14,0.35
3,20,5,49,43,19,7,31,26,23,0.3
9,11,27,19,4,45,47,23,42,14,0.43333333333333335
44,23,46,49,32,31,35,8,12,29,0.45
10,2,36,12,7,18,15,44,25,19,0.38333333333333336
30,38,44,10,32,26,46,42,8,19,0.48333333333333334
25,5,23,50,30,29,48,1,36,49,0.5666666666666667
27,44,25,37,32,39,45,14,13,29,0.2833333333333333
33,30,49,14,35,7,20,32,47,5,0.5166666666666667
0,12,48,50,43,32,1,37,11,34,0.65
47,17,15,32,21,34,42,9,12,19,0.43333333333333335
6,30,42,3,23,5,48,18,16,41,0.4166666666666667
18,37,12,35,28,39,34,36,9,43,0.35
41,46,31,9,3,11,5,28,33,6,0.4166666666666667
43,38,31,47,11,19,18,10,39,48,0.36666666666666664
13,41,44,15,7,40,17,36,46,47,0.35
50,11,2,3,6,25,31,23,8,12,0.5
0,49,25,24,21,11,5,32,14,20,0.43333333333333335
18,6,39,13,30,12,34,10,7,19,0.38333333333333336
0,34,26,45,32,19,9,33,40,17,0.5333333333333333
23,7,9,0,50,24,38,10,29,30,0.26666666666666666
22,28,19,20,48,1,29,23,30,45,0.5166666666666667
2,19,32,27,49,0,18,12,11,41,0.31666666666666665
32,27,12,10,7,16,18,4,29,11,0.5
50,46,17,40,27,5,49,37,7,25,0.36666666666666664
21,6,5,41,7,42,40,4,27,10,0.35
26,15,45,21,42,6,39,27,11,38,0.5
43,4,36,6,18,40,37,50,31,25,0.45
32,22,27,49,8,50,31,1,44,15,0.4166666666666667
31,21,35,48,41,36,23,3,46,38,0.36666666666666664
23,14,30,9,29,21,3,24,45,15,0.31666666666666665
43,2,16,3,35,5,20,12,6,21,0.7
39,28,45,4,9,0,47,31,27,25,0.31666666666666665
34,46,47,5,50,30,20,33,18,41,0.4
41,26,22,38,13,33,40,46,31,1,0.5
40,3,19,2,13,46,48,44,36,17,0.36666666666666664
23,40,19,16,21,44,41,4,28,15,0.3
2,39,23,17,36,29,7,37,21,41,0.38333333333333336
32,22,30,45,50,5,43,29,33,34,0.4166666666666667
29,50,20,31,38,28,16,19,18,3,0.4666666666666667
22,15,6,18,14,2,32,42,48,26,0.55
49,39,42,5,25,17,43,45,3,28,0.3
38,20,31,6,15,1,36,30,22,40,0.5833333333333334
40,43,19,20,45,34,46,2,25,23,0.25
28,33,48,3,46,2,37,16,21,11,0.5833333333333334
32,8,27,18,14,17,10,29,3,25,0.43333333333333335
35,31,7,2,8,46,47,29,27,33,0.5833333333333334
6,9,41,37,15,23,5,10,30,4,0.23333333333333334
34,49,13,47,2,22,9,43,4,0,0.23333333333333334
7,44,18,43,4,2,41,27,15,23,0.16666666666666666
35,43,6,3,28,45,38,14,30,2,0.3
49,41,45,12,24,7,20,46,40,3,0.36666666666666664
3,13,30,39,4,16,31,18,8,46,0.4666666666666667
14,4,39,13,8,0,32,10,46,35,0.48333333333333334
18,50,24,26,15,21,33,11,25,46,0.48333333333333334
6,47,11,42,19,20,48,24,46,8,0.5166666666666667
0,32,28,2,30,43,4,36,29,46,0.5166666666666667
22,45,32,30,25,46,0,12,35,1,0.6166666666666667
32,23,24,10,39,25,31,41,42,50,0.3333333333333333
28,20,30,33,45,38,3,46,6,7,0.31666666666666665
17,14,46,7,26,30,43,35,34,11,0.55
36,23,30,34,0,48,20,19,27,31,0.5833333333333334
29,20,44,48,41,4,17,38,47,23,0.35
14,19,2,28,3,30,50,40,43,36,0.7
15,25,8,30,32,45,19,48,7,13,0.31666666666666665
1,23,6,24,43,49,36,0,30,37,0.4
45,3,36,4,1,15,16,9,39,7,0.25
39,0,18,21,12,30,27,50,13,7,0.36666666666666664
25,23,8,42,0,21,39,22,29,27,0.5833333333333334
25,5,37,41,21,13,16,49,7,26,0.3
30,22,23,3,43,2,36,6,28,5,0.38333333333333336
28,33,39,5,20,8,31,30,21,3,0.7166666666666667
39,25,44,21,24,28,31,6,36,15,0.21666666666666667
29,50,3,7,27,23,39,14,44,26,0.4
26,30,29,24,7,50,13,18,11,3,0.4666666666666667
43,16,17,9,11,3,45,48,5,50,0.45
15,4,20,36,33,28,17,22,19,47,0.5
35,14,17,20,8,24,27,12,41,6,0.5166666666666667
47,37,27,29,43,26,48,33,41,9,0.36666666666666664
44,29,36,30,14,38,41,8,22,47,0.35
4,33,45,11,25,12,22,19,40,47,0.4166666666666667
16,48,29,27,13,45,18,2,46,5,0.25
20,3,6,43,23,13,28,8,39,25,0.35
35,47,3,42,5,40,46,19,14,10,0.6666666666666666
35,32,26,25,29,20,40,7,8,30,0.4166666666666667
8,21,7,3,49,14,33,44,1,38,0.38333333333333336
27,1,32,40,8,46,16,41,19,33,0.38333333333333336
20,28,2,17,11,34,12,38,45,9,0.65
0,9,27,31,24,18,49,14,23,5,0.35
12,24,42,1,47,35,25,2,18,38,0.43333333333333335
3,38,23,1,9,25,21,13,41,43,0.31666666666666665
5,41,48,6,24,40,46,17,27,15,0.38333333333333336
20,49,18,31,46,30,48,41,29,4,0.55
41,39,14,43,11,31,33,10,0,34,0.3
12,36,35,3,48,30,25,47,6,37,0.6833333333333333
6,18,26,0,17,34,43,44,37,2,0.2833333333333333
6,48,19,46,5,7,27,41,30,14,0.45
3,42,50,35,32,16,20,40,49,21,0.5166666666666667
49,12,48,31,32,4,47,2,36,23,0.43333333333333335
22,3,26,8,18,33,14,46,9,27,0.4666666666666667
7,6,49,14,23,35,28,11,3,1,0.4166666666666667
34,5,2,41,23,26,46,20,36,43,0.4
50,24,33,47,30,5,8,2,1,49,0.48333333333333334
5,9,50,36,0,33,25,12,32,35,0.31666666666666665
27,34,33,11,35,36,18,3,48,32,0.5333333333333333
48,29,9,28,45,41,19,13,38,32,0.18333333333333332
42,11,38,34,50,39,46,1,4,21,0.4166666666666667
39,45,10,36,23,44,25,0,16,12,0.3333333333333333
26,35,1,27,30,34,14,16,33,37,0.5833333333333334
30,39,20,16,21,10,41,24,14,3,0.6666666666666666
8,26,2,45,16,17,18,1,20,23,0.48333333333333334
15,48,44,3,9,21,19,46,33,4,0.31666666666666665
41,34,45,9,3,17,43,2,48,20,0.5
22,25,38,48,11,3,26,43,23,17,0.4666666666666667
5,27,11,15,4,3,39,25,50,18,0.38333333333333336
15,36,22,17,49,32,28,40,41,11,0.38333333333333336
50,22,8,24,15,41,3,27,47,18,0.23333333333333334
19,7,0,15,49,6,14,26,43,18,0.35
10,2,12,27,36,38,20,32,4,14,0.26666666666666666
46,35,3,38,9,34,31,23,43,39,0.45
4,12,20,26,41,13,43,28,11,25,0.6
35,16,36,2,39,5,32,38,37,13,0.31666666666666665
42,38,9,37,3,43,46,45,34,14,0.5333333333333333
39,13,6,26,18,10,46,32,44,35,0.31666666666666665
48,28,41,23,50,29,7,12,39,26,0.3333333333333333
44,6,14,9,35,30,40,24,32,38,0.4
34,27,38,20,10,46,11,9,18,5,0.26666666666666666
24,5,46,36,31,43,4,39,6,11,0.23333333333333334
41,42,50,32,11,49,14,46,12,40,0.6333333333333333
5,10,33,44,18,2,1,27,49,0,0.38333333333333336
24,48,31,19,1,30,27,16,13,5,0.55
41,30,50,35,25,34,39,32,43,18,0.38333333333333336
11,8,46,0,7,29,23,13,5,24,0.36666666666666664
10,42,4,13,22,25,5,32,45,47,0.3
42,26,9,33,30,21,13,23,0,24,0.48333333333333334
23,17,50,18,2,20,22,21,11,12,0.5
11,27,7,4,14,47,18,40,37,10,0.65
35,16,22,26,15,5,42,0,18,17,0.38333333333333336
19,40,11,5,39,23,37,13,30,15,0.4
28,17,8,19,46,29,33,7,18,9,0.45
11,47,28,21,8,4,43,40,23,13,0.48333333333333334
50,21,33,3,39,44,36,12,49,45,0.4
0,3,17,48,16,25,31,2,26,27,0.38333333333333336
2,15,14,30,32,48,47,18,1,45,0.45
5,9,35,33,16,23,42,39,14,50,0.3
26,35,21,17,5,43,32,47,9,6,0.3
18,38,27,45,24,33,36,31,7,41,0.25
5,32,48,35,27,31,34,46,41,37,0.36666666666666664
41,15,17,5,1,8,23,33,30,42,0.48333333333333334
17,45,34,14,30,24,12,20,13,43,0.8166666666666667
50,7,3,31,18,35,33,21,0,20,0.3333333333333333
19,5,20,32,40,39,17,11,8,18,0.35
20,47,38,48,1,46,4,25,15,34,0.5
8,27,11,31,17,7,28,13,4,6,0.48333333333333334
7,25,37,24,44,34,3,29,27,23,0.23333333333333334
17,19,38,43,28,3,39,16,40,2,0.5
37,50,5,2,10,31,17,47,25,48,0.6
5,1,48,10,40,4,21,24,7,18,0.43333333333333335
6,35,44,45,48,11,7,43,12,32,0.43333333333333335
31,49,7,30,32,35,4,18,3,27,0.36666666666666664
45,0,15,27,19,20,35,37,28,36,0.43333333333333335
49,17,38,3,30,10,31,27,19,24,0.4666666666666667
8,10,0,2,3,4,40,39,33,20,0.4166666666666667
7,16,0,2,33,40,41,14,25,17,0.35
23,44,16,50,26,9,0,18,13,32,0.4166666666666667
